sentiment_score,sentence_index,sentence,article_index
0.5892857313156128,99,En el Valle del Yaqui el mayor productor de trigo de México en el 2015 las temperaturas mínimas históricas subieron un gradoGemma Molero Científica programa Global del Trigo Cimmyt La temperatura mínima promedio de Enero a Abril fue aproximadamente 2 grados superior a la de otros años eso lo que ha hecho es reducir en una tonelada la producción de trigo por hectárea,15
0.5763359069824219,100,En la región se cultivan dos tipos de trigo el harinero para pan y tortillas y el cristalino para pastas y sopas,15
0.6719433665275574,101,Claro afectó mucho estamos hablando que se dejaron de ingresar unos 2 mil millones de pesos en la región por esa falta de producción comentó Sergio AntillonEl cambio climático en el Yaquí repercute en las fuentes de empleo,15
0.7805925011634827,102,Esto afecta carpinteros electricistas el comercio pues todo afecta a toda la población dijo Sergio Antillon,15
0.619167149066925,103,La NASA y la Administración de Atmósfera y Océanos de EU NOAA informaron que el 2015 fue el año más caluroso del planeta desde que se tienen registros en 136 añosPor cuarta vez en 11 años se rompieron récords de máximas temperaturasLo que se vivió también en el valle agrícola,15
0.7555586099624634,104,Febrero y Marzo tuvimos temperaturas de 36 grados cuando normalmente debe estar en 28 en 27 comentó Sergio AntillonEl Valle del Yaqui cuenta con 220 mil hectáreas de superficie de riego 160 mil hectáreas destinadas al trigo y 60 mil a otros cultivos como sorgo y maízEn pocas semanas ha experimentado los extremos del clima,15
0.6408824324607849,105,Y resulta que el día 27 de diciembre tuvimos una helada que afectó maíces afectó hortalizas y mucha gente por esos pronósticos optó por sembrar esos cultivos explicó Sergio AntillonEn el 2016 las previsiones indican que en el Valle del Yaqui seguirá el calor favorecido por el fenómeno de El Niño Godzilla,15
0.7777777910232544,106,Amparo Martínez directora del Instituto de Ecología y Cambio Climático Es muy probable que haya sequías que haya incendios que en el sur del continente haya inundaciones,15
0.5933042764663696,107,Los pronósticos científicos de 30 a 65 años son dramáticos para el territorio nacional dice Bram Govaerts ganador del Premio Mundial de Alimentación 2014,15
0.6749124526977539,108,Bram Govaerts premio mundial de Alimentación Cimmyt Texcoco México realmente si sigue produciendo como produce hoy en día hay estudios que indican que los cultivos principales arroz maíz y trigo puedan perder hasta el 28 de su producción nacional gracias o debido a el cambio climático,15
0.5356678366661072,109,Pero el cambio climático también es responsabilidad de la agricultura y de la ganadería extensiva,15
0.6460682153701782,110,Agricultores científicos y oficinas de gobierno trabajan en descifrar el comportamiento del trigo y de otras semillas claves para la alimentaciónFrancisco Pinto teledetección en agricultura Tengo que alcanzar la altitud rápidamente y abarca una gran cantidad de parcelas,15
0.8628681898117065,111,Franciso Pinto pasó varios años en Alemania estudiando los cultivos y el climaAhora utiliza un drón o multicóptero equipado con cámaras para teledetecciónLos cálculos permitirán ahorrar tiempo agua y dinero a los productores,15
0.5399576425552368,112,Le ayuda mucho al manejo por ejemplo en lugares que se necesita regar agregó Francisco PintoEn el Valle del Yaqui hay científicos procedentes de México España China Australia Brasil Chile entre otros paísesEn estos campos sembrados con trigo en el norte del país en el Valle del Yaqui se está realizando experimentación para ver cómo se comporta ahora  pero también en el futuro,15
0.5490196347236633,113,Con este tipo de equipos para aumentar la radiación solarAnte el cambio climático los agricultores empezaron a sembrar una mayor variedad de productos como frutas cereales hortalizas y oleaginosasDisminuyeron la aplicación de fertilizantes que contaminan el subsuelo y la atmósferaY adoptaron el Green Seeker un sensor que mide cuánto nitrógeno hay que aplicar en cada plantaEn diciembre del 2015 los países alcanzaron el Acuerdo de París un compromiso  histórico que limita las emisiones en todo el planeta y que pretende frenar el calentamiento globalMientras tanto la agricultura deberá ser mucho más eficiente,15
0.5457288026809692,114,El calentamiento global comenzó hace 180 años mucho antes de lo que hasta ahora se creía y se debió al impacto que tuvo en el clima la revolución industrial según un estudio internacional publicado por la revista científicaNatureLa Universidad Libre de Berlín una de las instituciones participantes en la investigación adelantó ayer que ésta es la principal conclusión de un estudio pionero del archivo natural del clima de los últimos 500 años corales tropicales núcleos sedimentarios estalagmitas anillos en troncos y hielos en ambos hemisferiosAdemás el estudio dirigido por Nerilie Abram de la Universidad Nacional de Australia en Canberra recoge el análisis de distintos modelos de evolución del clima a lo largo de miles de años,16
0.5438703894615173,115,Las investigaciones muestran que el calentamiento de la Tierra guarda relación desde el principio con el aumento de la concentración de gases de efecto invernadero consecuencia de la revolución industrial explicó en un comunicado Jens Zinke paleontólogo de la Universidad Libre de Berlín y coautor del estudioAntes de la revolución industrial la cantidad de gases de efecto invernadero como el CO2 se encontraban en la atmósfera en una proporción comparativamente bajaSegún el estudio a partir de 1830 coincidiendo con los primeros pasos de la revolución industrial en Europa Occidental comenzó a percibirse un aumento de las temperaturas primero en el Ártico y en las zonas tropicales de los océanos y posteriormente en Europa Asia y NorteaméricaCincuenta años más tarde comenzó a ser evidente el inicio del cambio climático en gran parte del hemisferio sur según el equipo científico que achaca estas diferencias temporales a las corrientes marinasEl principal aporte de este estudio es la inclusión de gran cantidad de registros del archivo natural del clima del hemisferio sur y su comparativa temporal con los del norteLos científicos extraen además dos consecuencias de su descubrimiento la confirmación de la mano del hombre tras el cambio climático y la necesidad de revisar las predicciones sobre el calentamiento global para las próximas décadas teniendo en cuenta que no es un fenómeno iniciado en el siglo XX sino en el XIX                                                         httpwwwcronicacommxnotas2016979854html,16
0.5,116,El calentamiento global es el culpable de intensificar tormentas elevar los niveles del mar y prologar sequías,17
0.6650334000587463,117,Ahora hay cada vez más evidencia de un efecto positivo habría retrasado la próxima edad de hielo en 100 mil años o másLas condiciones necesarias para el inicio de una nueva edad de hielo se esquivaron por poco al comienzo de la Revolución Industrial en 1800 publicaron el miércoles en la revista Nature científicos del Instituto Potsdam para la Investigación del Impacto Climático cerca de Berlín,17
0.6279462575912476,118,Desde entonces el aumento de las emisiones de CO2 que atrapa el calor de la combustión de petróleo carbón y gas han hecho que la propagación de las capas de hielo del mundo sea aún menos probable explicaron,17
0.732367217540741,119,Este estudio confirma lo que hemos sospechado desde hace algún tiempo que el dióxido de carbono que los humanos han añadido a la atmósfera va a alterar el clima del planeta de decenas a cientos de miles de años y la próxima edad de hielo ha quedado cancelada dijo Andrew Watson profesor de ciencias de la Tierra en la Universidad de Exeter en el suroeste de Inglaterra quien no participó en la investigación,17
0.6100335717201233,120,Los seres humanos ahora controlan el clima del planeta,17
0.664493203163147,121,El estudio revela nuevos hallazgos sobre la relación entre la insolación una medida de la energía del Sol que alcanza el planeta los niveles de dióxido de carbono en la atmósfera y la propagación de las capas de hielo que caracterizan una edad de hielo,17
0.5011602640151978,122,Los investigadores en Alemania fueron capaces de utilizar modelos para replicar los últimos ocho ciclos glaciales y proporcionar predicciones sobre cuándo podría ocurrir el próximo,17
0.6295058727264404,123,Los científicos descubrieron que incluso sin emisión de los gases que atrapan el calor la próxima edad de hielo probablemente no podría ocurrir durante otros 50 mil años,17
0.5293813943862915,124,Eso haría al actual periodo interglacial inusualmente largo según el autor principal Andrey Ganopolski,17
0.4359283447265625,125,Sin embargo nuestro estudio muestra también que emisiones relativamente moderadas adicionales de la quema de petróleo carbón y gas son ya suficientes para posponer la próxima edad de hielo durante otros 50 mil años detallo,17
0.49646666646003723,126,Esto significaría que la siguiente probablemente no comenzará en 100 mil años dijo,17
0.6885813474655151,127,La conclusión es que estamos básicamente saltando un ciclo glacial completo lo cual no tiene precedentes,17
0.5803858637809753,128,Los niveles de CO2 han aumentado a alrededor de 400 partes por millón en la actualidad desde las 280 partes por millón de la Revolución Industrial,17
0.5442291498184204,129,Los autores del estudio señalaron que si la concentración hubiera sido de 240 partes por millón en 1800 una nueva edad de hielo podría haber arrancado y que las prácticas de cultivo previas a la industrialización ayudaron a evitar que se cruzara ese umbralSi bien evitar una edad de hielo es algo positivo para los seres humanos los científicos llevan tres décadas advirtiendo de los peligros del cambio climático que puede acabar con la propia existencia de algunas naciones debido a que el aumento de las temperaturas eleva los niveles del mar,17
0.5317323803901672,130,Representantes de 195 naciones alcanzaron un nuevo acuerdo en París el mes pasado para contener el aumento de las temperaturas desde 1800 hasta por debajo de 2 grados centígradosLa última glaciación duró unos 100 mil años y terminó hace unos 12 mil años,17
0.4349258244037628,131,Las capas de hielo del norte se extendieron hasta el Reino Unido y Alemania además de cubrir la mayor parte de Canadá y Estados Unidos,17
0.6684110760688782,132,Un periodo interglacial norte normalmente dura entre 20 mil y 30 mil años según Jonathan Bamber director del Bristol Glaciología Center de la Universidad de Bristol,17
0.7857800126075745,133,Es a la vez sorprendente y un poco aterrorizante pensar que en un corto espacio de tiempo el ser humano ha sido capaz de modificar el sistema climático de una manera tan dramática y profunda dijo Bamber por correo electrónico                                                         httpwwwelfinancierocommxbloombergporfinunabuenaconsecuenciadelcalentamientoglobalhtml,17
0.5506001114845276,134, Necesario aprovechar la democracia para resolverlo dice ministro británico    TIJUANA BC 15 DE NOVIEMBRE DE 2016 AFN  El principal reto de este siglo es definir cómo aprovechar la democracia y los valores comunes para tomar decisiones de largo plazo en temas fundamentales como el cambio climático porque con decisiones de 3 o 5 años no podemos progresar afirmó Olivier Evans Ministro Consejero de la Embajada Británica en México,18
0.5763369202613831,135,Al hablar ante investigadores y estudiantes del Colegio de la Frontera Norte Evans disertó sobre la relación MéxicoReino Unido los retos compartidos y sus oportunidades y en ese contexto aseguró que la política es la vida sobre la sociedad y no podemos desconectar la vida social y la política,18
0.5370524525642395,136,En ese ámbito un reto que tenemos todos en la nueva democracia digital de este siglo es adaptarnos a una mejor forma de trabajar porque la vida cambia a mayor velocidad y la generación actual debe hacerlo pensando en la vida de sus descendientes,18
0.6131256818771362,137,Precisamente respecto al futuro uno de los desafíos está relacionado con las decisiones que debieron tomarse en materia de cambio climático desde hace 20 años en que se adoptaron los acuerdos de Paris,18
0.5436642169952393,138,El acuerdo de París es un documento pero el papel no cambia la vida es la gente que cambia la vida y tenemos que actuar para implementar el acuerdo de París para que las generaciones que vienen sus propios hijos e hijas nietos y nietas puedan aprovechar la sociedad y el desarrollo social en 50 años si no tenemos un problema dijo,18
0.5436642169952393,139,En este y otros temas debemos asumir la responsabilidad de tomar decisiones de largo plazo y el reto para mí en este siglo es como aprovechar la democracia y los valores que compartimos para tomar decisiones de largo plazo,18
0.5505504608154297,140,El reto abundó es asumir la responsabilidad social de ayudar a la gente y abrir el espacio a la gente para tomar la responsabilidad de generar el auto desarrollo y atender retos como el financiero el del libre comercio sin proteccionismo la cobertura de las necesidades sociales en temas como la salud etc,18
0.6170130968093872,141,BEJING 23 DE MARZO DE 2016 Agencia Leonardo DiCaprio elogió la labor de China contra el cambio climático durante un viaje a Beijing y afirmó que cree que el país podría ser el héroe del movimiento ambientalista,19
0.635576069355011,142,El actor y activista medioambiental elogió el giro de China hacia las energías renovables para reducir las emisiones de dióxido de carbono,19
0.48551157116889954,143,Como todos sabemos Estados Unidos y China son los dos mayores emisores y creo que China ha dado pasos drásticos hacia delante en lo que se refiere a energías alternativas y formas de ser sostenible dijo en una rueda de prensa,19
0.3837546110153198,144,DiCaprio está en Beijing para promocionar The Revenant la película con la que ganó su primer Oscar a mejor actor en la ceremonia de este año,19
0.5705281496047974,145,La cinta se estrenó el viernes en la China continental y ya ha ganado 100 millones de yuanes 15 millones de dólares en la taquilla china,19
0.7255929708480835,146,TIJUANA BC 20 DE FEBRERO DE 2016 AFN Los cambios climáticos en el mundo afectan al sector pesquero de todo el Estado pero en especial el de Ensenada en donde han sufrido pérdidas del 60 en su economía informó la presidenta del Sistema Producto Calamar Bertha Martínez Villalobos,20
0.482510507106781,147,La diferencia de temperatura que afecte a los cardúmenes normalmente del pescado y entonces no es posible a nosotros  ir a las zonas donde tenemos pescado no es una sobre explotación sino un cambio climático expresó la también delegada de El Sauzal,20
0.47084417939186096,148,Agregó que esto ha hechola disminución de las cantidades de sardina que pescaban ya que de 50 mil toneladas que registraban los años anteriores en el 2015 la cantidad fue de cinco mil toneladas lo que representa solamente el 10 de lo que generalmente producen,20
0.4920503497123718,149,Esto ha afectado a las personas que trabajan en el sector y a las plantas pesqueras y no solamente la sardina sino también todo el sector está sufriendo por lo menos en Baja California por el cambio climático,20
0.5349687933921814,150,Para combatirlo como sector deberán de trabajar en coordinación con el Gobierno Federal el Instituto Nacional de la Pesca y Comisión Nacional de Acuacultura y Pesca para buscar otras alternativas en el mar  para no perder todas las fuentes de empleo y el sector sufra perdida,20
0.6213366985321045,151,MEXICALI BC 26 DE MARZO DE 2016 AFN Thelma Castañeda Custodia titular de la Secretaría de Protección al Ambiente SPA estatal señaló que el cuidado y protección ambiental son prioridades en la administración del gobernador Francisco Vega y por ello a través de esta instancia se realizan distintas actividades que contribuyen a la mitigación y combate de los efectos del cambio climático con beneficio para Baja California,21
0.538382351398468,152,En el marco del Día Mundial del Clima el cual se conmemora el 26 de marzo Castañeda Custodia dijo que el clima está directamente relacionado con la protección al ambiente ya que las distintas actividades antropogénicas como la tala inmoderada los incendios forestales la emisión de gases de efecto invernadero como es el CO2 influyen directamente en el comportamiento del clima al cambiar la composición de la atmósfera,21
0.4383489489555359,153,Explicó que el clima es el conjunto de condiciones meteorológicas medidas durante un tiempo prolongado de años así como el conjunto de condiciones atmosféricas que caracterizan a un lugar determinado y que cambia por variaciones en la composición de la atmósfera entre otras cosas y que el cambio climático se le define como una variación de clima atribuido directa o indirectamente a la actividad humana hecho que altera la composición de la atmósfera a nivel mundial y se suma al cambio natural,21
0.6131256818771362,154,El 26 de marzo se conmemora el Día Mundial del Clima y es un día para  reflexionar y recordar a toda la población sobre los compromisos presentes y futuros necesarios para asegurar el bienestar a todos los ciudadanos del mundo el cambio climático supone numerosas consecuencias para la humanidad como las sequías aumento en el nivel del mar reducción de la productividad marina aumento de las temperaturas alteraciones en los ecosistemas terrestres entre otros expuso,21
0.5436642169952393,155,La funcionaria estatal explicó que existen distintas acciones sencillas de realizar que autoridades y ciudadanía en general pueden poner en práctica a fin de coadyuvar en el combate al cambio climático como un  problema global que requiere una solución del mismo nivel y entre las medidas necesarias que se pueden adoptar están la eficiencia energética utilizar energías renovables reducir el consumo de los combustibles fósiles entre muchos otros que se pueden poner en práctica desde el hogar,21
0.5436642169952393,156,CIUDAD DE MÉXICO 22 DE FEBRERO DE 2016 Kaleydoscopio La inmensa mayoría de la sociedad mexicana 87 de cada cien personas está enterada sobre que el mundo vive una etapa de cambio climático y 363 ha oído que una de las principales causas de esta peligrosa situación es la contaminación con gases de efecto invernadero,22
0.5505504608154297,157,Un detalle importante es que 916 de los ciudadanos piensa que los seres humanos son los responsables del cambio climático de acuerdo con una encuesta de Gabinete de Comunicación Estratégica GCE levantada telefónicamente entre 600 ciudadanos de todo México,22
0.6170130968093872,158,Sólo 51 no cree que la gente sea la culpable y 2 no sabe qué tanta responsabilidad tiene,22
0.635576069355011,159,El estudio de opinión deja ver que sólo 105 de la gente no ha escuchado del cambio 19  no sabe qué es y 05 no contestó,22
0.5220106244087219,160,Los hombres 91 de cada cien están más informados que las mujeres 83,22
0.5166615843772888,161,La idea que más se escucha sobre los orígenes de la transformación en el clima terrestre es contaminación de gases de efecto invernadero 363 pero la gente también ha oído que se da un cambio natural de la temperatura terrestre 18 o que se afecta al Planeta Azul 132,22
0.6964495778083801,162,Un 92 dice que se habla de que se están derritiendo los polos pero no expone la razón 69 sobre que se deteriora la capa de ozono 46 que es culpa a la humanidad 32 ha escuchado que se deben tomar medidas para evitar el cambio y 22 escucha que ha aumentado el problema 32 no sabe 12 mencionó otro y el resto guardó silencio,22
0.40209469199180603,163,Los encuestadores de GCE mencionaron a los mexicanos que el calentamiento global es el aumento de la temperatura registrado en los últimos años en la atmósfera y pidieron considera que en México existen protocolos para enfrentarlo,22
0.3501047194004059,164,55 de cada cien creen que no la hay 28 piensan que existe y 14 no saben,22
0.3422921597957611,165,Los demás no respondieron,22
0.49221915006637573,166,Sobre la culpa humana Gabinete wwwgabinetemx pidió que se dieran las razones de ese pensamiento    Porque los humanos contaminamos el medio ambiente dijo 265 de la gente consultada,22
0.6907269954681396,167,Para 116 los entrevistados la humanidad es responsable por el ritmo de industrialización y generación tecnológica,22
0.6131256818771362,168,106 tiene la idea de que los hombres y mujeres tienen responsabilidad por las acciones que generan,22
0.5436642169952393,169,Según 97 es culpa humana por que se tira basura y no se recicla,22
0.5436642169952393,170,94 opina que tiene que ver con la falta de educación y conciencia ambiental,22
0.5505504608154297,171,84 piensa que la responsabilidad se da por el uso de productos tóxicos,22
0.6170130968093872,172,61 dice que tiene que ver con la tala de árboles,22
0.635576069355011,173,En este reconocimiento de culpa los mexicanos también hablan de quema de bosques y basura 49 uso de automóviles 41 sobrepoblación 26 y por no cuidar la luz 2,22
0.6975980401039124,174,No contestó 28 y 13 dijo no sé,22
0.5728468894958496,175,Columnista La Silla Rota  Por SIMÓN VARGAS AGUILAR    MÉXICO DF 7 DE ENERO DE 2016 La Silla Rota En caso de que el ser humano no haga nada por frenar el cambio climático según los cálculos del Alto Comisionado de las Naciones Unidas para los Refugiados ACNUR en los próximos 50 años de 250 y hasta mil millones de personas podrían verse obligadas a abandonar sus hogares y trasladarse a otras regiones de sus respectivos país o incluso a otra naciones httpbitly1OOkams    Los llamados refugiados climáticos se encuentran huyendo de un entorno hostil debido al clima y a los desastres ambientales pues se han quedado sin agua y alimentos asimismo millones están perdiendo sus fuentes de empleo e ingresos,23
0.5326090455055237,176,A pesar de lo vulnerable de su condición en el derecho internacional no existe un estatus jurídico que los ampare y les permita solicitar asilo,23
0.42155721783638,177,De acuerdo con la Convención de Ginebra sobre el Estatuto de los Refugiados un refugiado es una persona que debido a fundados temores de ser perseguida por motivos de raza religión nacionalidad pertenencia a un determinado grupo social u opiniones políticas se encuentre fuera del país de su nacionalidad y no pueda o a causa de dichos temores no quiera acogerse a la protección de su país o que careciendo de nacionalidad y hallándose a consecuencia de tales acontecimientos fuera del país donde antes tuviera su residencia habitual no pueda o a causa de dichos temores no quiera regresar a él httpbitly1JrAwp7    Entonces el término refugiado climático no tiene ningún tipo de significado legal en el derecho internacional que ampare a los desplazados por los desastres de origen natural o causados por el cambio climático,23
0.6180248856544495,178,Aunque sí existen algunos países que dentro de su legislación incluyen a los migrantes ambientales en una categoría especial de personas que necesitan protección como es el caso de Suecia y Finlandia,23
0.6131256818771362,179,Según las estimaciones de la ACNUR en los últimos 20 años los cambios en el medio ambiente o los desastres ambientales han provocado migraciones mayores que los conflictos armados situación que podría triplicarse en los años venideros pues existen pronósticos de grandes riesgos de sequías inundaciones tormentas o terremotos,23
0.5436642169952393,180,El último Reporte Anual del Consejo Noruego para los Refugiados NRC por sus siglas en inglés indica que un promedio global de al menos 225 millones de personas han sido desplazadas cada año entre 2008 y 2014,23
0.5436642169952393,181,Según sus cálculos desde 2008 una persona cada segundo se ha visto obligada a dejarlo todo a causa de desastres naturales y 60 desplazados cada minuto por razones de cambio climático siendo los continentes más afectados Asia y América,23
0.5505504608154297,182,El reporte del Panel Intergubernamental de Cambio Climático presentado en Copenhague el año pasado indica que los efectos del cambio climático plantean problemas de equidad justicia e igualdad ya que muchos de los países más vulnerables al fenómeno apenas han contribuido o contribuyen actualmente en las emisiones de gases de efecto invernadero causantes del calentamiento global,23
0.6170130968093872,183,Lo más preocupante es que son precisamente los países más pobres quienes resultan más afectados con las consecuencias del cambio climático dada su limitada capacidad para afrontarlas además de que sus efectos potencian las limitaciones ya existentes en estas naciones disminuyendo todavía más sus posibilidades de desarrollo,23
0.635576069355011,184,En diciembre de 2015 se aprobó el primer tratado internacional sobre cambio climático en París en el que 150 países tanto potencias como en desarrollo se comprometieron de manera histórica a transitar conjunta y coordinadamente hacia una economía baja en carbono a contener el incremento de la temperatura por debajo de los dos grados centígrados e incluso a desarrollar esfuerzos para limitar el aumento de la temperatura a 15 grados centígrados,23
0.7010343670845032,185,Aunque muy necesarias y urgentes estas políticas destinadas a paliar los efectos del cambio climático no son suficientes para evitar los impactos ya existentes hoy en día también es ineludible la aplicación de medidas para favorecer la adaptación de las comunidades más pobres al fenómeno por ello el establecimiento de un sistema de financiamiento que ayude a los países vulnerables a afrontar los riesgos es quizás la única forma como el norte podría saldar su deuda con el sur,23
0.5615267753601074,186,Este tema no sólo debe ser analizado desde perspectivas científicas económicas o políticas es necesario verlo desde puntos de vista éticos morales y humanos así lo afirmó el Papa Francisco en su encíclica ecológica revolucionaria Laudato Si,23
0.4620983898639679,187,Los legisladores de México tiene la palabra y nosotros la sociedad esperamos sus resultados ante esta problemática que representa ya una amenaza real a la seguridad humana de un número cada vez más creciente de personas    simonvargasa  facebookcomsimonvargasa  Linkedin simónvargasaguilar  wwwinprincipioeratverbumcommx  simoninprincipioeratverbumcommx    Si deseas recibir mis columnas en tu correo electrónico te puedes suscribir a mi lista en el siguiente vínculo httpeepurlcomUfj3n    Esta columna no refleja la opinión de Agencia Fronteriza de Noticias sino que corresponde al punto de vista y libre expresión del autor,23
0.5588057041168213,188,CIUDAD DE MÉXICO 25 DE MARZO DE 2016 Kaleydoscopiomx La tradición dice que en cuestiones de clima febrero es loco y marzo otro poco pero las tormentas y vientos que han azotado México parecen dejar ver que el cambio climático ya llegó y 55 de cada cien ciudadanos creen que el país no tiene protocolos para enfrentar la situación,24
0.5763359069824219,189,Gabinete de Comunicación Estratégica GCE averiguó qué piensan los mexicanos sobre qué tan preparada se encuentra la nación para hacer frente a la emergencia global y 28 piensa que las autoridades están listas y 14 no tiene idea de qué tan listas se encuentren,24
0.634914219379425,190,23 de la gente prefirió no hablar del tema,24
0.4789655804634094,191,Escenario en el que por cada 56 hombres que piensan que el gobierno tiene ya un protocolo para el cambio climático hay 54 mujeres,24
0.5962314605712891,192,El calentamiento global es la razón del cambio climático y 916 de los 600 ciudadanos entrevistados telefónicamente por GCE en llamados por todo el país no tiene duda de que la humanidad es la responsable de los problemas de la Tierra,24
0.569580078125,193,51 dijo que no es el hombre el responsable del cambio climático y 2 no sabe a qué se debe y 13 ignoró el tema y no respondió,24
0.5599238872528076,194,Las razones que dan quienes pasan la factura de los problemas a la gente son variadas pero más de una cuarta parte 265 le echa la culpa a que los humanos contaminamos el medio ambiente,24
0.7188109755516052,195,Hay quienes despersonalizan la crisis y echan la culpa a la industrialización del planeta e incluso a las nuevas tecnologías 116,24
0.7010343670845032,196,Para 106 las sociedades son responsables pero simplemente dice que se debe a las acciones que generamos mientras que 97 cree que tirar basura o no reciclar es la causa del cambio en el clima,24
0.7083333134651184,197,El calentamiento global se debe a que no tenemos educación ni conciencia ambiental según 94 de los entrevistados por Gabinete wwwgabinetemx que halló que 84 culpa del asunto a que usamos productos químicos,24
0.7355401515960693,198,La tala de árboles es la raíz del problema opina 49 de los entrevistados entre los que 41 dice que el cambio se debe a la utilización del automóvil 26 culpa a la sobrepoblación y 2 al despilfarro de agua y luz,24
0.4776054620742798,199,Quienes no creen que los humanos son los que provocan el calentamiento global hay varias teorías sobre cómo se originó la crisis    395 piensa que el calentamiento global es un asunto natural por cada 51 hombres que piensan esto hay sólo 24 mujeres,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
0.780066728591919,201,41 dijo que responsabilizar al hombre es un asunto político,24
